MT-ND1	mt-Nd1
CBR3	Cbr3
CFAP298	Cfap298
POU3F4	Pou3f4
FAM236C	Fam236f
FAM236C	Fam236e
CYLC1	Cylc1
RIPPLY1	Ripply1
TSHZ2	Tshz2
Y_RNA	Gm26329
ZNF217	Zfp217
DCAF8L1	Dcaf8l
SPIN4	Spin4
SHISA8	Shisa8
DCAF12L2	Dcaf12l2
DCAF12L2	Dcaf12l1
OTUD6A	Otud6a
RN7SKP100	Gm55879
PTPRT	Ptprt
MAGEC2	Magea13
CRYBB3	Crybb3
SELENOO	Selenoo
SMIM11	Smim11
TTC28	Ttc28
BRS3	Brs3
PANK2	Pank2
ASB12	Asb12
GSTT4	Gstt4
AMER1	Amer1
PRDM15	Prdm15
BPIFC	Bpifc
ADM2	Adm2
CMC4	Cmc4
MIRLET7A3	Mirlet7c-2
MAGEA8	Magea13
LDOC1	Ldoc1
MAGEA11	Magea13
TMEM121B	Tmem121b
GPR50	Gpr50
RNU6-919P	Gm25622
RNU6-919P	Gm25600
PASD1	Pasd1
PPP1R3D	Ppp1r3d
KCNK15	Kcnk15
IGLL1	Iglc1
IGLL1	Iglc2
IGLL1	Iglc4
IGLL1	Iglc3
RIMS4	Rims4
PNMA6F	Gm45015
PNMA6F	Pnma6e
LRRC74B	Lrrc74b
PDYN	Pdyn
RN7SKP210	Gm54709
FAM246C	Fam246a
ZNF280B	Zfp280b
F8	F8
CENPB	Cenpb
GGTLC2	Ggt1
PRR32	Prr32
AFF2	Aff2
BMP7	Bmp7
SLC35E4	Slc35e4
MCHR1	Mchr1
TUG1	Tug1
EFCAB8	Efcab8
GLUD2	Glud1
DDX17	Ddx17
SOD1	Sod1
ADGRG4	Adgrg4
TMC2	Tmc2
RAB39B	Rab39b
SNORD110	Snord110
SNORD86	Gm23187
SNORD56	Gm23650
SNORD57	Snord57
NAP1L3	Nap1l3
CEBPB	Cebpb
ALOX5AP	Alox5ap
RWDD2B	Rwdd2b
LGALS2	Lgals2
CCNA1	Ccna1
RNU6-641P	Gm24317
TTLL8	Ttll8
RNU6-49P	Gm25652
RNU6-50P	Gm22236
MIR532	Mir532
MIR188	Mir188
MIR501	Mir501
MIR502	Mir500
RIMBP3B	Rimbp3
HUNK	Hunk
MIR223	Mir223
MRTFA	Mrtfa
RNU2-26P	Gm26020
MIR361	Mir361
RNU6-974P	Gm26011
RNU6-394P	Gm55405
SUMO3	Sumo3
SNORA35B	Gm25107
RNU6-555P	Gm22305
RNU6-1323P	Gm22950
RNU6-154P	Gm23453
RN7SKP31	Gm54436
RNU6-3P	Gm22295
RN7SKP149	Gm54559
USPL1	Uspl1
MIR514A2	Mir509
MIR514A1	Mir509
RN7SKP81	Gm56340
MIR514A3	Mir509
RNU1-115P	Gm56267
RNU1-115P	Gm22866
MIR513B	Mir511
MIR513A2	Mir511
MIR514B	Mir509
MIR509-3	Mir509
MIR509-1	Mir509
RNU6-382P	Gm55757
ZBTB21	Zbtb21
CXCR3	Cxcr3
SKOR2	Skor2
H2AB3	H2ab2
H2AB3	H2ab1
H2AB3	H2ab3
OPN1LW	Opn1mw
RSPH1	Rsph1
CKAP2	Ckap2
OPN1MW	Opn1mw
UBL4A	Ubl4a
RNU1-142P	Gm25115
PDE9A	Pde9a
DSG3	Dsg3
TBX1	Tbx1
SLC25A15	Slc25a15
MSL3	Msl3
COLEC12	Colec12
EBPL	Ebpl
PITPNB	Pitpnb
DSG2	Dsg2
SAP18	Sap18b
SAP18	Sap18
DOCK9	Dock9
MN1	Mn1
GSTT2	Gstt2
IGLV4-3	Iglv3
IGLL5	Iglc1
IGLL5	Iglc2
IGLL5	Iglc4
IGLL5	Iglc3
SERPINB8	Serpinb8
IGLC1	Iglc1
IGLC1	Iglc2
IGLC1	Iglc4
IGLC1	Iglc3
IGLC2	Iglc1
IGLC2	Iglc2
IGLC2	Iglc4
IGLC2	Iglc3
IGLC3	Iglc1
IGLC3	Iglc2
IGLC3	Iglc4
IGLC3	Iglc3
IGLC7	Iglc1
IGLC7	Iglc2
IGLC7	Iglc4
IGLC7	Iglc3
TTR	Ttr
DSC2	Dsc2
TEX29	Tex29
CLDN10	Cldn10
Metazoa_SRP	Gm55425
Metazoa_SRP	Gm56405
Metazoa_SRP	Gm55356
Metazoa_SRP	Gm54487
Metazoa_SRP	Gm25735
Metazoa_SRP	Gm24809
Metazoa_SRP	Gm25574
Metazoa_SRP	Gm25072
Metazoa_SRP	Gm56028
Metazoa_SRP	Gm54720
Metazoa_SRP	Gm27956
Metazoa_SRP	Gm24576
Metazoa_SRP	Gm56145
Metazoa_SRP	Gm55459
Metazoa_SRP	Gm56242
EEF1AKMT1	Eef1akmt1
RIMBP3	Rimbp3
PROZ	Proz
VPREB3	Vpreb3
RIBC2	Ribc2
RNU6-1161P	Gm24223
PDXP	Pdxp
SELENOM	Selenom
COL4A2	Col4a2
RN7SKP290	Gm56090
TLR7	Tlr7
SEPTIN3	Septin3
SSX7	Ssxb15
SSX7	Ssxb16
SSX7	Ssxb6
SSX7	Ssxb2
SSX7	Ssxb3
SSX7	Ssxb14
SSX7	Ssxa1
SSX7	Ssxb10
SSX7	Ssxb8
SSX7	Ssxb9
SSX7	Ssxb1
SSX7	Ssxb13
SSX7	Ssxb5
SNORD30	Gm22680
F8A3	F8a
PABPC1L2B	Pabpc1l2b
PABPC1L2B	Pabpc1l2a
RBMXL3	Rbmxl2
SSX2B	Ssxb15
SSX2B	Ssxb16
SSX2B	Ssxb6
SSX2B	Ssxb2
SSX2B	Ssxb3
SSX2B	Ssxb14
SSX2B	Ssxa1
SSX2B	Ssxb10
SSX2B	Ssxb8
SSX2B	Ssxb9
SSX2B	Ssxb1
SSX2B	Ssxb13
SSX2B	Ssxb5
RAB20	Rab20
CUL4A	Cul4a
SYN3	Syn3
FAM236A	Fam236f
FAM236A	Fam236e
NALF2	Nalf2
RNU6-202P	Gm24129
RNU6-202P	Gm23341
ATXN10	Atxn10
SSX3	Ssxb15
SSX3	Ssxb16
SSX3	Ssxb6
SSX3	Ssxb2
SSX3	Ssxb3
SSX3	Ssxb14
SSX3	Ssxa1
SSX3	Ssxb10
SSX3	Ssxb8
SSX3	Ssxb9
SSX3	Ssxb1
SSX3	Ssxb13
SSX3	Ssxb5
SSX4	Ssxb15
SSX4	Ssxb16
SSX4	Ssxb6
SSX4	Ssxb2
SSX4	Ssxb3
SSX4	Ssxb14
SSX4	Ssxa1
SSX4	Ssxb10
SSX4	Ssxb8
SSX4	Ssxb9
SSX4	Ssxb1
SSX4	Ssxb13
SSX4	Ssxb5
WNT7B	Wnt7b
PIGA	Piga
PIAS2	Pias2
MOV10L1	Mov10l1
TMEM191B	Tmem191
FLT1	Flt1
SOX3	Sox3
RNU6-934P	Gm25322
SERPINB5	Serpinb5
MIURF	Gm55359
CXorf65	Gm614
FAM83F	Fam83f
NOL4	Nol4
SHANK3	Shank3
MIR98	Mir98
MIRLET7F2	Mirlet7f-2
RNU6-330P	Gm25078
NEXMIF	Nexmif
DUSP21	Dusp21
PRR5	Prr5
PRPS1	Prps1
SETBP1	Setbp1
GPR101	Gpr101
CACNA1F	Cacna1f
FBXO15	Fbxo15
ATP7B	Atp7b
KCTD1	Kctd1
DNAJB7	Dnajb7
RNU6-379P	Gm22675
RNU6-338P	Gm56093
DOK6	Dok6
VPREB1	Vpreb1a
VPREB1	Vpreb1b
LHFPL7	Lhfpl7
TTLL12	Ttll12
SERPINB7	Serpinb7
INPP5J	Inpp5j
ZNF521	Zfp521
UBQLN2	Ubqln2
ATRX	Atrx
SEC11C	Sec11c
IGHV1OR15-1	Ighv1-18
IGHV1OR15-1	Ighv1-78
IGHV1OR15-1	Ighv15-2
IGHV1OR15-1	Ighv1-22
IGHV1OR15-1	Ighv1-39
IGHV1OR15-1	Ighv1-76
IGHV1OR15-1	Ighv1-72
IGHV1OR15-1	Ighv1-64
IGHV1OR15-1	Ighv1-34
IGHV1OR15-1	Ighv1-67
IGHV1OR15-1	Ighv1-80
IGHV1OR15-1	Ighv1-77
IGHV1OR15-1	Ighv1-26
IGHV1OR15-1	Ighv1-53
IGHV1OR15-1	Ighv1-5
IGHV1OR15-1	Ighv1-9
IGHV1OR15-1	Ighv14-4
IGHV1OR15-1	Ighv1-62-1
IGHV1OR15-1	Ighv1-4
IGHV1OR15-1	Ighv1-63
IGHV1OR15-1	Ighv1-19
IGHV1OR15-1	Ighv1-82
IGHV1OR15-1	Ighv1-71
IGHV1OR15-1	Ighv1-49
IGHV1OR15-1	Ighv1-62-2
IGHV1OR15-1	Ighv1-55
IGHV1OR15-1	Ighv1-61
IGHV1OR15-1	Ighv1-24
IGHV1OR15-1	Ighv1-42
IGHV1OR15-1	Ighv1-52
IGHV1OR15-1	Ighv1-84
IGHV1OR15-1	Ighv1-31
IGHV1OR15-1	Ighv14-1
IGHV1OR15-1	Ighv1-11
IGHV1OR15-1	Ighv1-15
IGHV1OR15-1	Ighv1-69
IGHV1OR15-1	Ighv1-43
IGHV1OR15-1	Ighv1-56
IGHV1OR15-1	Ighv1-59
IGHV1OR15-1	Ighv1-37
IGHV1OR15-1	Ighv1-81
IGHV1OR15-1	Ighv1-20
IGHV1OR15-1	Ighv1-66
IGHV1OR15-1	Ighv1-75
IGHV1OR15-1	Ighv1-7
IGHV1OR15-1	Ighv1-62-3
IGHV1OR15-1	Ighv1-23
IGHV1OR15-1	Ighv1-36
IGHV1OR15-1	Ighv1-12
IGHV1OR15-1	Ighv14-3
IGHV1OR15-1	Ighv1-16
IGHV1OR15-1	Ighv1-47
IGHV1OR15-1	Ighv1-54
IGHV1OR15-1	Ighv1-85
IGHV1OR15-1	Ighv1-58
IGHV1OR15-1	Ighv1-74
IGHV1OR15-1	Ighv1-50
IGHV1OR15-1	Ighv14-2
HSBP1L1	Hsbp1l1
ZFYVE19	Zfyve19
AQP4	Aqp4
SGCZ	Sgcz
STC1	Stc1
UNC5D	Unc5d
MYO5B	Myo5b
C15orf62	Gm14137
GABRG3	Gabrg3
PRTG	Prtg
CCT8L2	Cct8l1
VSIG1	Vsig1
TNMD	Tnmd
SHC4	Shc4
DPYSL2	Dpysl2
RNU6-935P	Gm25834
ARHGAP36	Arhgap36
KIAA1328	AW554918
NXF2	Nxf7
NXF2	Nxf2
FRMD5	Frmd5
ATP12A	Atp12a
MRPL57	Mrpl57
INTS6	Ints6
SLC25A37	Slc25a37
PCYT1B	Pcyt1b
RNF125	Rnf125
MBOAT4	Mboat4
NPTXR	Nptxr
DOCK5	Dock5
ARX	Arx
MTCL1	Mtcl1
WASH6P	Washc1
LDHAL6B	Ldhal6b
HERC1	Herc1
LPIN2	Lpin2
TAF7L	Taf7l2
TAF7L	Taf7l
LEPROTL1	Leprotl1
SSX1	Ssxb15
SSX1	Ssxb16
SSX1	Ssxb6
SSX1	Ssxb2
SSX1	Ssxb3
SSX1	Ssxb14
SSX1	Ssxa1
SSX1	Ssxb10
SSX1	Ssxb8
SSX1	Ssxb9
SSX1	Ssxb1
SSX1	Ssxb13
SSX1	Ssxb5
TEX11	Tex11
GTF2F2	Gtf2f2
ADRA1A	Adra1a
SKOR1	Skor1
NKX3-1	Nkx3-1
NUDT15	Nudt15
KLHL14	Klhl14
PAN3	Pan3
FOXB1	Foxb1
TPGS2	Tpgs2
GCHFR	Gchfr
KIF13B	Kif13b
BCORL1	Bcorl1
TEX30	Tex30
REC114	Rec114
IRS4	Irs4
TBC1D21	Tbc1d21
ESX1	Esx1
POFUT2	Pofut2
CTAG1A	Ctag2l2
CTAG1A	Ctag2l1
CTAG1A	Ctag2
SASH3	Sash3
FEM1B	Fem1b
DCLK1	Dclk1
HCN4	Hcn4
RNU6-496P	Gm25792
SRPX2	Srpx2
CPLX3	Cplx3
GOLGA6A	Golga2
CT45A3	Ct45a
CT45A6	Ct45a
R3HCC1	R3hcc1
CT45A2	Ct45a
CT45A8	Ct45a
FBXL3	Fbxl3
CT45A9	Ct45a
MIR505	Mir505
CXorf66	Gm7073
CCBE1	Ccbe1
MIR652	Mir652
SNORD96B	Snord96a
SOWAHD	Sowahd
SNORA69	Gm22784
RNF113A	Rnf113a1
RNF113A	Rnf113a2
RNU6-894P	Gm25792
OBI1	Obi1
GSPT2	Gspt2
NETO1	Neto1
HYKK	Hykk
RNU6-1225P	Gm55877
CNMD	Cnmd
SSX5	Ssxb15
SSX5	Ssxb16
SSX5	Ssxb6
SSX5	Ssxb2
SSX5	Ssxb3
SSX5	Ssxb14
SSX5	Ssxa1
SSX5	Ssxb10
SSX5	Ssxb8
SSX5	Ssxb9
SSX5	Ssxb1
SSX5	Ssxb13
SSX5	Ssxb5
CSTB	Cstb
MAGEB18	Mageb18
MAGEB6	Mageb2
MAGEB6	Gm5071
MAGEB6	Mageb6b1
MAGEB6	Mageb1
MAGEB6	Mageb3
MAGEB6	Mageb6b2
MAGEB5	Mageb5
MAGEB5	Mageb5b
ZFHX4	Zfhx4
GATD3	Gatd3a
LARP6	Larp6
RNU4-52P	Gm23429
RNMT	Rnmt
RORA	Rora
HNF4G	Hnf4g
SMIM10L2B	Smim10l2a
DGKH	Dgkh
SMIM10L2A	Smim10l2a
H2AB1	H2ab2
H2AB1	H2ab1
H2AB1	H2ab3
F8A1	F8a
BRWD1	Brwd1
MMP16	Mmp16
RNU6-589P	Gm55609
GUCY2F	Gucy2f
KCNE5	Kcne5
H2AB2	H2ab2
H2AB2	H2ab1
H2AB2	H2ab3
F8A2	F8a
PGAM4	Pgam1
EID1	Eid1
RNU6-1130P	Gm24754
SLC25A14	Slc25a14
RTTN	Rttn
DCAF4L2	Dcaf4
IGF1R	Igf1r
SLC7A13	Slc7a13
CA13	Car13
FSBP	Fsbp
MCF2L	Mcf2l
RALYL	Ralyl
CEP152	Cep152
KCNV1	Kcnv1
GPR119	Gpr119
CHRNB3	Chrnb3
RNU6-266P	Gm24921
RNU6-266P	Gm22583
PHEX	Phex
TSPYL5	Tspyl5
TRDC	Trdc
KCNS2	Kcns2
PDXK	Pdxk
TRDV3	Trdv5
SNAI2	Snai2
SIX6	Six6
MAGEB2	Gm62087
MAGEB2	Mageb4
SIX4	Six4
FBXO43	Fbxo43
GABRE	Gabre
CCDC175	Ccdc175
RN7SKP95	Gm55999
RN7SKP95	Gm54849
RNU6-1	Gm25064
RNU6-745P	Gm23096
RNU6-401P	Gm55875
RNU6-401P	Gm23641
RNU6-1339P	Gm56200
RNU6-185P	Gm26159
RN7SKP254	Gm54406
RNU2-3P	Gm26108
SNORD116-29	Gm22373
SNORD116-30	Gm22373
NCALD	Ncald
PCNX1	Pcnx1
FRMPD3	Frmpd3
SNORD115-32	Gm22496
SNORD115-38	Gm22496
TYMS	Tyms
STRC	Strc
TMEM35A	Tmem35a
SAT1	Sat1
OR13H1	Or13ae2
SPACA5B	Spaca5
STARD8	Stard8
ODF1	Odf1
CYB5A	Cyb5a
CXorf49B	4933412E24Rik
CXorf49B	Gm3858
CXorf49B	8030474K03Rik
CXorf49B	Gm4779
OPN1MW2	Opn1mw
B3GALT5	B3galt5
BHLHE22	Bhlhe22
GPHB5	Gphb5
FAM236D	Fam236f
FAM236D	Fam236e
ACTRT1	Actrt1
CXorf49	4933412E24Rik
CXorf49	Gm3858
CXorf49	8030474K03Rik
CXorf49	Gm4779
CCDC177	Ccdc177
CTAG1B	Ctag2l2
CTAG1B	Ctag2l1
CTAG1B	Ctag2
KCNH5	Kcnh5
CTAG2	Ctag2l2
CTAG2	Ctag2l1
CTAG2	Ctag2
PMAIP1	Pmaip1
PKHD1L1	Pkhd1l1
TTC39C	Ttc39c
AMOT	Amot
USP25	Usp25
RNU6-610P	Gm55901
SKA3	Ska3
RNU6-354P	Gm55901
ELL3	Ell3
SPTSSA	Sptssa
SSX4B	Ssxb15
SSX4B	Ssxb16
SSX4B	Ssxb6
SSX4B	Ssxb2
SSX4B	Ssxb3
SSX4B	Ssxb14
SSX4B	Ssxa1
SSX4B	Ssxb10
SSX4B	Ssxb8
SSX4B	Ssxb9
SSX4B	Ssxb1
SSX4B	Ssxb13
SSX4B	Ssxb5
SLC35F4	Slc35f4
MPC1L	Gm4984
METTL4	Mettl4
MIR1282	Gm22953
PDS5B	Pds5b
RNU6-18P	Gm23947
GOLGA8O	Golga2
LY6D	Ly6d
CLEC14A	Clec14a
TG	Tg
SKA1	Ska1
NKX2-4	Nkx2-4
RGS6	Rgs6
NKX2-2	Nkx2-2
C18orf54	4930503L19Rik
H2BW1	H2bw2
PCDH11X	Pcdh11x
RCL1	Rcl1
SNX33	Snx33
CATSPER2	Catsper2
RNU6-147P	Gm24268
RNU6-147P	Gm25257
SNAI1	Snai1
PNMA3	Pnma3
F9	F9
BRD10	Brd10
HAUS1	Haus1
DMRTA1	Dmrta1
LURAP1L	Lurap1l
FMR1NB	Fmr1nb
MIR9-3	Mir9-3
MAGEA10	Magea8
MAGEA10	Magea1
MAGEA10	Magea4
MAGEA10	Magea3
MAGEA10	Magea9
MAGEA10	Magea14
MAGEA10	Magea10
MAGEA10	Magea5
MAGEA10	Magea6
MAGEA10	Magea2
GML	Gml2
GML	Gml
PAX5	Pax5
CD93	Cd93
SLC12A6	Slc12a6
LYPD2	Lypd2
FRMD7	Frmd7
SLURP1	Slurp1
PROSER1	Proser1
CSMD3	Csmd3
RBBP8	Rbbp8
CDK8	Cdk8
NDUFV3	Ndufv3
GABRQ	Gabrq
PNMA5	Pnma5
KCNE1	Kcne1
NHS	Nhs
MIR450B	Mir450b
MIR450A1	Mir450-1
MIR450A2	Mir450-2
MIR542	Mir542
MIR424	Mir322
VPS26C	Vps26c
FAM120C	Fam120c
TMEM185A	Tmem185a
DACH2	Dach2
CCDC85C	Ccdc85c
SNTB1	Sntb1
ATXN3L	Atxn3
IMPA2	Impa2
ARHGEF7	Arhgef7
BRCC3	Brcc3
BRCC3	Brcc3dc
DOP1B	Dop1b
HAS2	Has2
RNU6-1218P	Gm23199
RNU6-295P	Gm24537
RNU6-122P	Gm25792
RNU6-13P	Gm24641
TEX13D	Tex13d
TEX13D	Tex13c1
RNU1-101P	Gm23735
CNGA2	Cnga2
MIR124-2	Mir124a-2
B4GALT6	B4galt6
IGHV3-15	Ighv7-1
IGHV3-15	Ighv7-4
IGHV3-15	Ighv7-2
IGHV3-15	Ighv7-3
RNU2-54P	Gm24037
MIR378D2	Gm54396
RNU6-1220P	Gm54971
CLBA1	Clba1
SNORA72	Gm24523
CHIC1	Chic1
RNU6-12P	Gm22821
SNORA72	Gm24061
SLC28A3	Slc28a3
RNU6-442P	Gm24905
RNU6-442P	Gm24646
NPBWR1	Npbwr1
RNVU1-32	Gm23330
HAPSTR2	Gm715
SSX2	Ssxb15
SSX2	Ssxb16
SSX2	Ssxb6
SSX2	Ssxb2
SSX2	Ssxb3
SSX2	Ssxb14
SSX2	Ssxa1
SSX2	Ssxb10
SSX2	Ssxb8
SSX2	Ssxb9
SSX2	Ssxb1
SSX2	Ssxb13
SSX2	Ssxb5
AHNAK2	Ahnak2
IGHV1-24	Ighv1-18
IGHV1-24	Ighv1-78
IGHV1-24	Ighv15-2
IGHV1-24	Ighv1-22
IGHV1-24	Ighv1-39
IGHV1-24	Ighv1-76
IGHV1-24	Ighv1-72
IGHV1-24	Ighv1-64
IGHV1-24	Ighv1-34
IGHV1-24	Ighv1-67
IGHV1-24	Ighv1-80
IGHV1-24	Ighv1-77
IGHV1-24	Ighv1-26
IGHV1-24	Ighv1-53
IGHV1-24	Ighv1-5
IGHV1-24	Ighv1-9
IGHV1-24	Ighv14-4
IGHV1-24	Ighv1-62-1
IGHV1-24	Ighv1-4
IGHV1-24	Ighv1-63
IGHV1-24	Ighv1-19
IGHV1-24	Ighv1-82
IGHV1-24	Ighv1-71
IGHV1-24	Ighv1-49
IGHV1-24	Ighv1-62-2
IGHV1-24	Ighv1-55
IGHV1-24	Ighv1-61
IGHV1-24	Ighv1-24
IGHV1-24	Ighv1-42
IGHV1-24	Ighv1-52
IGHV1-24	Ighv1-84
IGHV1-24	Ighv1-31
IGHV1-24	Ighv14-1
IGHV1-24	Ighv1-11
IGHV1-24	Ighv1-15
IGHV1-24	Ighv1-69
IGHV1-24	Ighv1-43
IGHV1-24	Ighv1-56
IGHV1-24	Ighv1-59
IGHV1-24	Ighv1-37
IGHV1-24	Ighv1-81
IGHV1-24	Ighv1-20
IGHV1-24	Ighv1-66
IGHV1-24	Ighv1-75
IGHV1-24	Ighv1-7
IGHV1-24	Ighv1-62-3
IGHV1-24	Ighv1-23
IGHV1-24	Ighv1-36
IGHV1-24	Ighv1-12
IGHV1-24	Ighv14-3
IGHV1-24	Ighv1-16
IGHV1-24	Ighv1-47
IGHV1-24	Ighv1-54
IGHV1-24	Ighv1-85
IGHV1-24	Ighv1-58
IGHV1-24	Ighv1-74
IGHV1-24	Ighv1-50
IGHV1-24	Ighv14-2
CCN4	Ccn4
TRAPPC8	Trappc8
IGHV2-26	Ighv8-8
IGHV2-26	Ighv8-5
IGHV2-26	Ighv8-12
IGHV2-26	Ighv8-11
IGHV2-26	Ighv8-4
IGHV2-26	Ighv8-9
IGHV2-26	Ighv8-2
IGHV2-26	Ighv8-13
IGHV2-26	Ighv8-6
IGHV1-18	Ighv1-18
IGHV1-18	Ighv1-78
IGHV1-18	Ighv15-2
IGHV1-18	Ighv1-22
IGHV1-18	Ighv1-39
IGHV1-18	Ighv1-76
IGHV1-18	Ighv1-72
IGHV1-18	Ighv1-64
IGHV1-18	Ighv1-34
IGHV1-18	Ighv1-67
IGHV1-18	Ighv1-80
IGHV1-18	Ighv1-77
IGHV1-18	Ighv1-26
IGHV1-18	Ighv1-53
IGHV1-18	Ighv1-5
IGHV1-18	Ighv1-9
IGHV1-18	Ighv14-4
IGHV1-18	Ighv1-62-1
IGHV1-18	Ighv1-4
IGHV1-18	Ighv1-63
IGHV1-18	Ighv1-19
IGHV1-18	Ighv1-82
IGHV1-18	Ighv1-71
IGHV1-18	Ighv1-49
IGHV1-18	Ighv1-62-2
IGHV1-18	Ighv1-55
IGHV1-18	Ighv1-61
IGHV1-18	Ighv1-24
IGHV1-18	Ighv1-42
IGHV1-18	Ighv1-52
IGHV1-18	Ighv1-84
IGHV1-18	Ighv1-31
IGHV1-18	Ighv14-1
IGHV1-18	Ighv1-11
IGHV1-18	Ighv1-15
IGHV1-18	Ighv1-69
IGHV1-18	Ighv1-43
IGHV1-18	Ighv1-56
IGHV1-18	Ighv1-59
IGHV1-18	Ighv1-37
IGHV1-18	Ighv1-81
IGHV1-18	Ighv1-20
IGHV1-18	Ighv1-66
IGHV1-18	Ighv1-75
IGHV1-18	Ighv1-7
IGHV1-18	Ighv1-62-3
IGHV1-18	Ighv1-23
IGHV1-18	Ighv1-36
IGHV1-18	Ighv1-12
IGHV1-18	Ighv14-3
IGHV1-18	Ighv1-16
IGHV1-18	Ighv1-47
IGHV1-18	Ighv1-54
IGHV1-18	Ighv1-85
IGHV1-18	Ighv1-58
IGHV1-18	Ighv1-74
IGHV1-18	Ighv1-50
IGHV1-18	Ighv14-2
TYRP1	Tyrp1
RPL10L	Rpl10l
SERTM2	Sertm2
RNU12-2P	Gm56207
RNU12-2P	Gm55022
5_8S_rRNA	Gm54867
5_8S_rRNA	Gm55073
PI15	Pi15
RNU6-8	Gm23296
RNU6-8	Gm24859
RNU6-1261P	Gm26257
RNU6-7	Gm23296
RNU6-7	Gm24859
RNU6-301P	Gm22443
ATP7A	Atp7a
GNA14	Gna14
RNU6-552P	Gm25793
Y_RNA	Gm56393
RNU6-91P	Gm23379
TSPEAR	Tspear
FOXD4L3	Foxd4
RN7SKP206	Gm54519
SCRT1	Scrt1
SLC39A4	Slc39a4
GRIN3A	Grin3a
SLX9	Slx9
PSMB11	Psmb11
THTPA	Thtpa
CYLC2	Cylc2
BARX1	Barx1
SNORD54	Gm24016
MOS	Mos
SNORA71A	Gm26003
SNORA71A	Gm55920
SNORA71	Gm23925
TCL1A	Tcl1
CXADR	Cxadr
CXADR	Gm1123
NDRG1	Ndrg1
VPS13A	Vps13a
SALL3	Sall3
OR4L1	Or4l15
OR4L1	Or4l1
TGIF1	Tgif1
OR11H6	Or11h6
OR11H7	Or11h7
OR11H7	Or11h23
MRPS31	Mrps31
KLHL33	Klhl33
RS1	Rs1
SUPT20HL1	Gm61616
SUPT20HL1	Gm61617
GLOD5	Glod5
ERAS	Eras
OR6S1	Or6s1
RNU6-722P	Gm24086
SNORA11G	Gm24595
SNORA11G	Gm24907
PRMT2	Prmt2
SUPT20HL2	Gm61616
SUPT20HL2	Gm61617
EDDM3A	Eddm3b
RNU6-30P	Gm26054
EDDM3B	Eddm3b
ARMCX4	Armcx4
RNASE2	Ear14
RNASE2	Ear1
RNASE2	Ear10
RNASE2	Ear2
RNASE2	Rnase2b
RNASE2	Rnase2a
RNASE2	Ear6
STARD13	Stard13
SLC39A2	Slc39a2
FRMPD4	Frmpd4
TPPP2	Tppp2
SMIM9	Smim9
RNASE13	Rnase13
ICE1	Ice1
KIAA1210	Gm14569
OR5AU1	Or5au1
TIMM21	Timm21
SPACA5	Spaca5
CT45A7	Ct45a
LAGE3	Lage3
RNU6-98P	Gm26104
MARCHF11	Marchf11
ADARB2	Adarb2
SNORA28	Snora28
HS6ST2	Hs6st2
TMEM179	Tmem179
H2AL1Q	H2al1c
H2AL1Q	H2al1i
H2AL1Q	H2al1k
H2AL1Q	H2al1a
H2AL1Q	H2al1m
H2AL1Q	H2al1f
H2AL1Q	H2al2c
H2AL1Q	H2al1o
H2AL1Q	H2al1j
H2AL1Q	H2al2b
H2AL1Q	H2al1e
H2AL1Q	H2al1b
H2AL1Q	H2al1d
H2AL1Q	H2al2a
H2AL1Q	H2al1h
H2AL1Q	H2al1g
H2AL1Q	H2al1n
DGAT2L6	Dgat2l6
MYO10	Myo10
NDC80	Ndc80
AWAT1	Awat1
ACBD7	Acbd7
RNU4-22P	Gm25102
P2RY4	P2ry4
ARR3	Arr3
CUBN	Cubn
RNU6-1162P	Gm25740
CPAP	Cpap
MIR770	Mir770
MIR337	Mir337
MIR665	Mir665
MIR431	Mir431
MIR433	Mir433
MIR127	Mir127
MIR370	Mir370
SNORD113-3	Gm24564
SNORD113-4	Gm55109
SNORD113-6	AF357425
SNORD113-6	Gm55993
SNORD113-9	Gm55110
SNORD114-1	AF357341
SNORD114-1	Gm22981
SNORD114-1	AF357428
SNORD114-1	Gm23736
SNORD114-1	Gm25856
SNORD114-3	AF357341
SNORD114-3	Gm22981
SNORD114-3	AF357428
SNORD114-3	Gm23736
SNORD114-3	Gm25856
SNORD114-11	AF357341
SNORD114-11	Gm22981
SNORD114-11	AF357428
SNORD114-11	Gm23736
SNORD114-11	Gm25856
SNORD114-13	AF357341
SNORD114-13	Gm22981
SNORD114-13	AF357428
SNORD114-13	Gm23736
SNORD114-13	Gm25856
SNORD114-14	Gm23787
SNORD114-16	AF357341
SNORD114-16	Gm22981
SNORD114-16	AF357428
SNORD114-16	Gm23736
SNORD114-16	Gm25856
SNORD114-21	Gm25854
SNORD114-21	Gm23347
SNORD114-23	Gm22205
SNORD114-24	Gm22205
SNORD114-30	DQ267102
SNORD114-30	Gm23508
SNORD114-30	Gm24598
SNORD114-30	Gm55112
SNORD114-30	Gm26922
SNORD114-30	Gm25357
SNORD114-30	Gm25224
SNORD114-30	DQ267100
SNORD114-30	DQ267101
SNORD114-30	Gm24895
SNORD114-30	Gm55493
SNORD114-30	Gm55111
MIR299	Mir299a
MIR323A	Mir323
MIR494	Mir494
TRPC5	Trpc5
MIR381	Mir381
MIR544A	Gm54710
MIR382	Mir382
MIR134	Mir134
MIR668	Mir668
MIR154	Mir154
MIR496	Mir496a
MIR377	Mir377
MIR541	Mir541
MIR409	Mir409
MIR409	Gm54371
MIR412	Mir412
MIR410	Mir410
